"ref_date","geo","dguid","building_type","total"
2022,"Hampstead, Parish, New Brunswick","1304006","Single",1
2022,"Hampstead, Ville, Quebec","2466062","Single",3
2022,"Hampton, Parish, New Brunswick","1305006","Apartment",2
2022,"Hampton, Parish, New Brunswick","1305006","Mobile",1
2022,"Hampton, Parish, New Brunswick","1305006","Single",17
2022,"Hampton, Town, New Brunswick","1305007","Apartment",1
2022,"Hampton, Town, New Brunswick","1305007","Single",18
2022,"Hanna, Town, Alberta","4804011","Apartment",4
2022,"Hanover, Rural municipality, Manitoba","4602041","Apartment",39
2022,"Hanover, Rural municipality, Manitoba","4602041","Duplex",28
2022,"Hanover, Rural municipality, Manitoba","4602041","Row",1
2022,"Hanover, Rural municipality, Manitoba","4602041","Single",106
2022,"Hanover, Town, Ontario","3542029","Apartment",143
2022,"Hanover, Town, Ontario","3542029","Duplex",14
2022,"Hanover, Town, Ontario","3542029","Single",16
2022,"Hanwell, Rural community, New Brunswick","1310017","Apartment",1
2022,"Hanwell, Rural community, New Brunswick","1310017","Single",19
2022,"Happy Valley-Goose Bay, Town, Newfoundland and Labrador","1010025","Single",7
2022,"Harbour Grace, Town, Newfoundland and Labrador","1001379","Single",2
2022,"Harbour Main-Chapel's Cove-Lakeview, Town, Newfoundland and Labrador","1001469","Single",2
2022,"Hardwicke, Parish, New Brunswick","1309001","Apartment",118
2022,"Hardwicke, Parish, New Brunswick","1309001","Cottage",3
2022,"Hardwicke, Parish, New Brunswick","1309001","Duplex",2
2022,"Hardwicke, Parish, New Brunswick","1309001","Mobile",11
2022,"Hardwicke, Parish, New Brunswick","1309001","Single",60
2022,"Harley, Township, Ontario","3554026","Single",1
2022,"Harris, Township, Ontario","3554014","Single",5
2022,"Harrison Hot Springs, Village, British Columbia","5909027","Apartment",1
2022,"Harrison Hot Springs, Village, British Columbia","5909027","Single",3
2022,"Hartland, Town, New Brunswick","1311012","Apartment",35
2022,"Hartland, Town, New Brunswick","1311012","Single",1
2022,"Hastings Highlands, Municipality, Ontario","3512076","Apartment",1
2022,"Hastings Highlands, Municipality, Ontario","3512076","Cottage",1
2022,"Hastings Highlands, Municipality, Ontario","3512076","Single",47
2022,"Hatley, Canton (municipalité de), Quebec","2445055","Apartment",4
2022,"Hatley, Canton (municipalité de), Quebec","2445055","Single",18
2022,"Hatley, Municipalité, Quebec","2445043","Apartment",4
2022,"Hatley, Municipalité, Quebec","2445043","Single",6
2022,"Havelock, Parish, New Brunswick","1305028","Mobile",1
2022,"Havelock, Parish, New Brunswick","1305028","Single",3
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Apartment",1
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Cottage",10
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Mobile",1
2022,"Havelock-Belmont-Methuen, Township, Ontario","3515030","Single",12
2022,"Havre-Saint-Pierre, Municipalité, Quebec","2498040","Apartment",1
2022,"Havre-Saint-Pierre, Municipalité, Quebec","2498040","Cottage",7
2022,"Havre-Saint-Pierre, Municipalité, Quebec","2498040","Single",1
2022,"Hawkesbury, Town, Ontario","3502008","Apartment",19
2022,"Hawkesbury, Town, Ontario","3502008","Single",8
2022,"Head, Clara and Maria, Township, Ontario","3547098","Apartment",1
2022,"Head, Clara and Maria, Township, Ontario","3547098","Single",2
2022,"Headingley, Rural municipality, Manitoba","4611042","Single",33
2022,"Hearst, Town, Ontario","3556076","Apartment",1
2022,"Hearst, Town, Ontario","3556076","Row",4
2022,"Hearst, Town, Ontario","3556076","Single",2
2022,"Heart's Content, Town, Newfoundland and Labrador","1001325","Single",1
2022,"Hemmingford, Canton (municipalité de), Quebec","2468015","Single",15
2022,"Hemmingford, Village, Quebec","2468010","Single",21
2022,"Henryville, Municipalité, Quebec","2456042","Single",2
2022,"Hepburn, Town, Saskatchewan","4715027","Single",1
2022,"Herbert, Town, Saskatchewan","4707026","Single",27
2022,"High Level, Town, Alberta","4817093","Single",1
2022,"High Prairie, Town, Alberta","4817021","Mobile",2
2022,"High River, Town, Alberta","4806006","Apartment",15
2022,"High River, Town, Alberta","4806006","Single",21
2022,"Highlands East, Municipality, Ontario","3546005","Cottage",13
2022,"Highlands East, Municipality, Ontario","3546005","Single",62
2022,"Highlands, District municipality, British Columbia","5917049","Single",2
2022,"Hill Spring, Village, Alberta","4803008","Single",2
2022,"Hillsborough, Parish, New Brunswick","1306011","Single",4
2022,"Hillsborough, Village, New Brunswick","1306025","Single",1
2022,"Hillsburg-Roblin-Shell River, Municipality, Manitoba","4616048","Single",3
2022,"Hinchinbrooke, Municipalité, Quebec","2469045","Single",3
2022,"Hinton, Town, Alberta","4814019","Apartment",1
2022,"Hinton, Town, Alberta","4814019","Mobile",1
2022,"Hinton, Town, Alberta","4814019","Row",5
2022,"Hinton, Town, Alberta","4814019","Single",3
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","Apartment",2
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","Duplex",2
2022,"Holyrood, Town, Newfoundland and Labrador","1001472","Single",19
2022,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","Row",24
2022,"Hoodoo No. 401, Rural municipality, Saskatchewan","4715039","Single",4
2022,"Hope, District municipality, British Columbia","5909009","Apartment",4
2022,"Hope, District municipality, British Columbia","5909009","Mobile",7
2022,"Hope, District municipality, British Columbia","5909009","Single",19
2022,"Horton, Township, Ontario","3547046","Apartment",2
2022,"Horton, Township, Ontario","3547046","Duplex",2
2022,"Horton, Township, Ontario","3547046","Single",15
2022,"Houston, District municipality, British Columbia","5951034","Mobile",3
2022,"Houston, District municipality, British Columbia","5951034","Single",2
2022,"Howick, Township, Ontario","3540046","Apartment",2
2022,"Howick, Township, Ontario","3540046","Single",9
2022,"Huberdeau, Municipalité, Quebec","2478065","Apartment",4
2022,"Huberdeau, Municipalité, Quebec","2478065","Single",7
2022,"Hudson Bay No. 394, Rural municipality, Saskatchewan","4714001","Cottage",4
2022,"Hudson Bay No. 394, Rural municipality, Saskatchewan","4714001","Single",2
2022,"Hudson, Township, Ontario","3554021","Single",2
2022,"Hudson, Ville, Quebec","2471100","Apartment",20
2022,"Hudson, Ville, Quebec","2471100","Single",40
2022,"Hughes Brook, Town, Newfoundland and Labrador","1005028","Single",2
2022,"Humber Arm South, Town, Newfoundland and Labrador","1005020","Apartment",6
2022,"Humber Arm South, Town, Newfoundland and Labrador","1005020","Cottage",1
2022,"Humber Arm South, Town, Newfoundland and Labrador","1005020","Single",4
2022,"Humboldt, City, Saskatchewan","4715008","Mobile",1
2022,"Humboldt, City, Saskatchewan","4715008","Single",4
2022,"Huntingdon, Ville, Quebec","2469055","Apartment",11
2022,"Huntingdon, Ville, Quebec","2469055","Duplex",44
2022,"Huntingdon, Ville, Quebec","2469055","Single",4
2022,"Huntsville, Town, Ontario","3544042","Apartment",78
2022,"Huntsville, Town, Ontario","3544042","Cottage",17
2022,"Huntsville, Town, Ontario","3544042","Duplex",2
2022,"Huntsville, Town, Ontario","3544042","Row",86
2022,"Huntsville, Town, Ontario","3544042","Single",126
2022,"Huron East, Municipality, Ontario","3540040","Apartment",6
2022,"Huron East, Municipality, Ontario","3540040","Duplex",2
2022,"Huron East, Municipality, Ontario","3540040","Row",8
2022,"Huron East, Municipality, Ontario","3540040","Single",32
2022,"Huron Shores, Municipality, Ontario","3557035","Cottage",4
2022,"Huron Shores, Municipality, Ontario","3557035","Single",10
2022,"Huron-Kinloss, Township, Ontario","3541015","Apartment",1
2022,"Huron-Kinloss, Township, Ontario","3541015","Cottage",2
2022,"Huron-Kinloss, Township, Ontario","3541015","Duplex",8
2022,"Huron-Kinloss, Township, Ontario","3541015","Single",51
2022,"Hébertville, Municipalité, Quebec","2493020","Cottage",6
2022,"Hébertville, Municipalité, Quebec","2493020","Single",6
2022,"Hérouxville, Paroisse (municipalité de), Quebec","2435035","Apartment",19
2022,"Hérouxville, Paroisse (municipalité de), Quebec","2435035","Single",9
2022,"Ignace, Township, Ontario","3560001","Apartment",6
2022,"Ignace, Township, Ontario","3560001","Single",5
2022,"Indian Head, Town, Saskatchewan","4706039","Single",5
2022,"Ingersoll, Town, Ontario","3532018","Duplex",2
2022,"Ingersoll, Town, Ontario","3532018","Single",17
2022,"Innisfail, Town, Alberta","4808008","Single",2
2022,"Innisfil, Town, Ontario","3543017","Apartment",296
2022,"Innisfil, Town, Ontario","3543017","Row",115
2022,"Innisfil, Town, Ontario","3543017","Single",113
2022,"Inuvik, Town, Northwest Territories","6101017","Single",1
2022,"Invermere, District municipality, British Columbia","5901039","Apartment",11
2022,"Invermere, District municipality, British Columbia","5901039","Single",19
2022,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","Apartment",17
2022,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","Cottage",23
2022,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","Duplex",2
2022,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","Mobile",1
2022,"Inverness, Subd. C, Subdivision of county municipality, Nova Scotia","1215001","Single",38
2022,"Iqaluit, City, Nunavut","6204003","Apartment",88
2022,"Irishtown-Summerside, Town, Newfoundland and Labrador","1005030","Single",6
2022,"Irlande, Municipalité, Quebec","2431040","Single",2
2022,"Iroquois Falls, Town, Ontario","3556031","Apartment",1
2022,"Iroquois Falls, Town, Ontario","3556031","Single",2
2022,"Irricana, Town, Alberta","4806022","Single",1
2022,"Island Lake South, Summer village, Alberta","4813051","Cottage",1
2022,"Island Lake, Summer village, Alberta","4813049","Cottage",1
2022,"Island Lake, Summer village, Alberta","4813049","Single",6
2022,"Itaska Beach, Summer village, Alberta","4811022","Single",1
2022,"Ivry-sur-le-Lac, Municipalité, Quebec","2478042","Single",9
2022,"James, Township, Ontario","3554042","Single",3
2022,"Jasper, Specialized municipality, Alberta","4815033","Apartment",9
2022,"Jasper, Specialized municipality, Alberta","4815033","Cottage",1
2022,"Johnston, Parish, New Brunswick","1304014","Row",1
2022,"Johnston, Parish, New Brunswick","1304014","Single",8
2022,"Joliette, Ville, Quebec","2461025","Apartment",111
2022,"Joliette, Ville, Quebec","2461025","Single",5
2022,"Joly, Township, Ontario","3549051","Cottage",2
2022,"Joly, Township, Ontario","3549051","Mobile",1
2022,"Joly, Township, Ontario","3549051","Single",3
2022,"Kamloops, City, British Columbia","5933042","Apartment",570
2022,"Kamloops, City, British Columbia","5933042","Duplex",36
2022,"Kamloops, City, British Columbia","5933042","Mobile",3
2022,"Kamloops, City, British Columbia","5933042","Row",70
2022,"Kamloops, City, British Columbia","5933042","Single",149
2022,"Kamouraska, Municipalité, Quebec","2414050","Cottage",1
2022,"Kamouraska, Municipalité, Quebec","2414050","Single",1
2022,"Kamsack, Town, Saskatchewan","4709039","Single",1
2022,"Kananaskis, Improvement district, Alberta","4815013","Single",1
2022,"Kannata Valley, Resort village, Saskatchewan","4706075","Single",1
2022,"Kapuskasing, Town, Ontario","3556066","Single",2
2022,"Kars, Parish, New Brunswick","1305036","Cottage",2
2022,"Kars, Parish, New Brunswick","1305036","Single",3
2022,"Kaslo, Village, British Columbia","5903023","Single",1
2022,"Kawartha Lakes, City, Ontario","3516010","Apartment",170
2022,"Kawartha Lakes, City, Ontario","3516010","Cottage",12
2022,"Kawartha Lakes, City, Ontario","3516010","Duplex",6
2022,"Kawartha Lakes, City, Ontario","3516010","Row",52
2022,"Kawartha Lakes, City, Ontario","3516010","Single",368
2022,"Kazabazua, Municipalité, Quebec","2483015","Apartment",1
2022,"Kazabazua, Municipalité, Quebec","2483015","Single",12
2022,"Kearney, Town, Ontario","3549018","Cottage",12
2022,"Kearney, Town, Ontario","3549018","Single",13
2022,"Kedgwick, Rural community, New Brunswick","1314020","Cottage",1
2022,"Kedgwick, Rural community, New Brunswick","1314020","Single",2
2022,"Kelowna, City, British Columbia","5935010","Apartment",1928
2022,"Kelowna, City, British Columbia","5935010","Duplex",2
2022,"Kelowna, City, British Columbia","5935010","Row",186
2022,"Kelowna, City, British Columbia","5935010","Single",166
2022,"Kenora, City, Ontario","3560010","Cottage",10
2022,"Kenora, City, Ontario","3560010","Single",20
2022,"Kensington, Town, Prince Edward Island","1103014","Duplex",2
2022,"Kensington, Town, Prince Edward Island","1103014","Row",12
2022,"Kent, District municipality, British Columbia","5909032","Row",9
2022,"Kent, District municipality, British Columbia","5909032","Single",34
2022,"Kent, Parish, New Brunswick","1311028","Apartment",3
2022,"Kent, Parish, New Brunswick","1311028","Cottage",1
2022,"Kent, Parish, New Brunswick","1311028","Single",6
2022,"Kentville, Town, Nova Scotia","1207012","Apartment",1
2022,"Kentville, Town, Nova Scotia","1207012","Duplex",6
2022,"Kentville, Town, Nova Scotia","1207012","Row",18
2022,"Kentville, Town, Nova Scotia","1207012","Single",10
2022,"Keremeos, Village, British Columbia","5907009","Mobile",1
2022,"Keremeos, Village, British Columbia","5907009","Single",6
2022,"Kerrobert, Town, Saskatchewan","4713042","Duplex",1
2022,"Kiamika, Municipalité, Quebec","2479025","Cottage",1
2022,"Kiamika, Municipalité, Quebec","2479025","Single",5
2022,"Killaloe, Hagarty and Richards, Township, Ontario","3547033","Cottage",2
2022,"Killaloe, Hagarty and Richards, Township, Ontario","3547033","Single",8
2022,"Killam, Town, Alberta","4807042","Single",1
2022,"Killarney - Turtle Mountain, Rural municipality, Manitoba","4605025","Single",4
2022,"Kimberley, City, British Columbia","5901028","Apartment",29
2022,"Kimberley, City, British Columbia","5901028","Mobile",2
2022,"Kimberley, City, British Columbia","5901028","Row",2
2022,"Kimberley, City, British Columbia","5901028","Single",36
2022,"Kincardine, Municipality, Ontario","3541024","Apartment",3
2022,"Kincardine, Municipality, Ontario","3541024","Duplex",3
2022,"Kincardine, Municipality, Ontario","3541024","Single",28
2022,"Kindersley, Town, Saskatchewan","4713008","Single",3
2022,"King's Point, Town, Newfoundland and Labrador","1008069","Cottage",1
2022,"King's Point, Town, Newfoundland and Labrador","1008069","Single",2
2022,"King, Township, Ontario","3519049","Apartment",287
2022,"King, Township, Ontario","3519049","Cottage",1
2022,"King, Township, Ontario","3519049","Row",32
2022,"King, Township, Ontario","3519049","Single",50
2022,"Kings, Subd. A, Subdivision of county municipality, Nova Scotia","1207001","Apartment",86
2022,"Kings, Subd. A, Subdivision of county municipality, Nova Scotia","1207001","Cottage",3
2022,"Kings, Subd. A, Subdivision of county municipality, Nova Scotia","1207001","Duplex",36
2022,"Kings, Subd. A, Subdivision of county municipality, Nova Scotia","1207001","Mobile",3
2022,"Kings, Subd. A, Subdivision of county municipality, Nova Scotia","1207001","Single",162
2022,"Kingsclear, Parish, New Brunswick","1310018","Cottage",1
2022,"Kingsclear, Parish, New Brunswick","1310018","Single",11
2022,"Kingsey Falls, Ville, Quebec","2439097","Single",6
2022,"Kingston, City, Ontario","3510010","Apartment",228
2022,"Kingston, City, Ontario","3510010","Cottage",2
2022,"Kingston, City, Ontario","3510010","Duplex",15
2022,"Kingston, City, Ontario","3510010","Row",70
2022,"Kingston, City, Ontario","3510010","Single",134
2022,"Kingsville, Town, Ontario","3537013","Apartment",121
2022,"Kingsville, Town, Ontario","3537013","Duplex",2
2022,"Kingsville, Town, Ontario","3537013","Single",92
2022,"Kinkora, Rural municipality, Prince Edward Island","1103008","Single",5
2022,"Kipling, Town, Saskatchewan","4705016","Single",2
2022,"Kippens, Town, Newfoundland and Labrador","1004020","Single",4
2022,"Kirkland Lake, Town, Ontario","3554068","Single",2
2022,"Kirkland, Ville, Quebec","2466102","Single",1
2022,"Kitchener, City, Ontario","3530013","Apartment",1360
2022,"Kitchener, City, Ontario","3530013","Duplex",23
2022,"Kitchener, City, Ontario","3530013","Row",464
2022,"Kitchener, City, Ontario","3530013","Single",436
2022,"Kitimat, District municipality, British Columbia","5949005","Apartment",-5
2022,"Kitimat, District municipality, British Columbia","5949005","Row",7
2022,"Kitimat, District municipality, British Columbia","5949005","Single",8
