"ref_date","geo","dguid","work_type","building_type","total"
2023,"Longueuil, Ville, Quebec","2458227","New construction","Row",14759000
2023,"Longueuil, Ville, Quebec","2458227","New construction","Single",13222600
2023,"Longueuil, Ville, Quebec","2458227","Renovations","Apartment",246937400
2023,"Longueuil, Ville, Quebec","2458227","Renovations","Duplex",34428900
2023,"Longueuil, Ville, Quebec","2458227","Renovations","Mobile",54900
2023,"Longueuil, Ville, Quebec","2458227","Renovations","Row",3286000
2023,"Longueuil, Ville, Quebec","2458227","Renovations","Single",229699300
2023,"Longueuil, Ville, Quebec","2458227","Renovations","Small project",36961700
2023,"Loon Lake No. 561, Rural municipality, Saskatchewan","4717056","New construction","Cottage",1310000
2023,"Loon Lake No. 561, Rural municipality, Saskatchewan","4717056","New construction","Single",1339400
2023,"Loon Lake No. 561, Rural municipality, Saskatchewan","4717056","Renovations","Apartment",1900
2023,"Loon Lake No. 561, Rural municipality, Saskatchewan","4717056","Renovations","Cottage",716600
2023,"Loon Lake No. 561, Rural municipality, Saskatchewan","4717056","Renovations","Small project",18100
2023,"Lorne, Municipality, Manitoba","4604064","New construction","Apartment",1535800
2023,"Lorne, Municipality, Manitoba","4604064","New construction","Cottage",30600
2023,"Lorne, Municipality, Manitoba","4604064","New construction","Single",2303400
2023,"Lorne, Municipality, Manitoba","4604064","Renovations","Apartment",2545900
2023,"Lorne, Municipality, Manitoba","4604064","Renovations","Single",6106400
2023,"Lorne, Municipality, Manitoba","4604064","Renovations","Small project",178100
2023,"Lorraine, Ville, Quebec","2473025","New construction","Single",2414500
2023,"Lorraine, Ville, Quebec","2473025","Renovations","Apartment",1236400
2023,"Lorraine, Ville, Quebec","2473025","Renovations","Row",759200
2023,"Lorraine, Ville, Quebec","2473025","Renovations","Single",31375200
2023,"Lorraine, Ville, Quebec","2473025","Renovations","Small project",3290400
2023,"Lorrainville, Municipalité, Quebec","2485037","New construction","Single",920900
2023,"Lorrainville, Municipalité, Quebec","2485037","Renovations","Single",2990800
2023,"Lorrainville, Municipalité, Quebec","2485037","Renovations","Small project",158300
2023,"Louise, Municipality, Manitoba","4604040","New construction","Apartment",666300
2023,"Louise, Municipality, Manitoba","4604040","New construction","Single",1249900
2023,"Louise, Municipality, Manitoba","4604040","Renovations","Apartment",6106400
2023,"Louise, Municipality, Manitoba","4604040","Renovations","Single",7958200
2023,"Louise, Municipality, Manitoba","4604040","Renovations","Small project",76400
2023,"Louiseville, Ville, Quebec","2451015","New construction","Apartment",1637100
2023,"Louiseville, Ville, Quebec","2451015","New construction","Single",2679300
2023,"Loyalist, Township, Ontario","3511005","New construction","Duplex",11070000
2023,"Loyalist, Township, Ontario","3511005","New construction","Row",3307300
2023,"Loyalist, Township, Ontario","3511005","New construction","Single",52490300
2023,"Loyalist, Township, Ontario","3511005","Renovations","Apartment",539600
2023,"Loyalist, Township, Ontario","3511005","Renovations","Single",8973800
2023,"Loyalist, Township, Ontario","3511005","Renovations","Small project",1590000
2023,"Lucan Biddulph, Township, Ontario","3539060","New construction","Apartment",2423700
2023,"Lucan Biddulph, Township, Ontario","3539060","New construction","Mobile",268200
2023,"Lucan Biddulph, Township, Ontario","3539060","New construction","Row",4402700
2023,"Lucan Biddulph, Township, Ontario","3539060","New construction","Single",11415700
2023,"Lucan Biddulph, Township, Ontario","3539060","Renovations","Apartment",2086700
2023,"Lucan Biddulph, Township, Ontario","3539060","Renovations","Duplex",146700
2023,"Lucan Biddulph, Township, Ontario","3539060","Renovations","Single",12735400
2023,"Lucan Biddulph, Township, Ontario","3539060","Renovations","Small project",646800
2023,"Lumby, Village, British Columbia","5937005","New construction","Apartment",3369700
2023,"Lumby, Village, British Columbia","5937005","New construction","Single",986200
2023,"Lumby, Village, British Columbia","5937005","Renovations","Apartment",770700
2023,"Lumby, Village, British Columbia","5937005","Renovations","Small project",45100
2023,"Lumsden Beach, Resort village, Saskatchewan","4706057","New construction","Cottage",2700
2023,"Lumsden Beach, Resort village, Saskatchewan","4706057","Renovations","Small project",20000
2023,"Lumsden No. 189, Rural municipality, Saskatchewan","4706053","New construction","Mobile",182500
2023,"Lumsden No. 189, Rural municipality, Saskatchewan","4706053","New construction","Single",1431100
2023,"Lumsden No. 189, Rural municipality, Saskatchewan","4706053","Renovations","Single",50000
2023,"Lumsden No. 189, Rural municipality, Saskatchewan","4706053","Renovations","Small project",63500
2023,"Lumsden, Town, Newfoundland and Labrador","1008004","New construction","Apartment",600
2023,"Lumsden, Town, Newfoundland and Labrador","1008004","New construction","Cottage",33100
2023,"Lumsden, Town, Newfoundland and Labrador","1008004","New construction","Single",2100
2023,"Lumsden, Town, Newfoundland and Labrador","1008004","Renovations","Small project",2000
2023,"Lumsden, Town, Saskatchewan","4706056","New construction","Single",956100
2023,"Lumsden, Town, Saskatchewan","4706056","Renovations","Apartment",900
2023,"Lumsden, Town, Saskatchewan","4706056","Renovations","Single",6745500
2023,"Lumsden, Town, Saskatchewan","4706056","Renovations","Small project",138400
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","New construction","Apartment",1315800
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","New construction","Cottage",5861700
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","New construction","Duplex",113400
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","New construction","Mobile",858000
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","New construction","Single",51619200
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","Renovations","Apartment",1264600
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","Renovations","Cottage",15027500
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","Renovations","Mobile",49900
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","Renovations","Single",136137600
2023,"Lunenburg, Municipal district, Nova Scotia","1206001","Renovations","Small project",5254800
2023,"Lunenburg, Town, Nova Scotia","1206006","Renovations","Apartment",9629900
2023,"Lunenburg, Town, Nova Scotia","1206006","Renovations","Single",3481400
2023,"Lunenburg, Town, Nova Scotia","1206006","Renovations","Small project",180500
2023,"Luseland, Town, Saskatchewan","4713044","Renovations","Small project",47400
2023,"Lynn Lake, Town, Manitoba","4623047","New construction","Single",7e+05
2023,"Lyster, Municipalité, Quebec","2432065","New construction","Duplex",174400
2023,"Lyster, Municipalité, Quebec","2432065","New construction","Single",566200
2023,"Lyster, Municipalité, Quebec","2432065","Renovations","Apartment",2300
2023,"Lyster, Municipalité, Quebec","2432065","Renovations","Single",2136200
2023,"Lyster, Municipalité, Quebec","2432065","Renovations","Small project",527700
2023,"Léry, Ville, Quebec","2467055","New construction","Apartment",342700
2023,"Léry, Ville, Quebec","2467055","New construction","Duplex",4172300
2023,"Léry, Ville, Quebec","2467055","New construction","Single",3892000
2023,"Léry, Ville, Quebec","2467055","Renovations","Apartment",5700
2023,"Lévis, Ville, Quebec","2425213","New construction","Apartment",351650100
2023,"Lévis, Ville, Quebec","2425213","New construction","Duplex",8852300
2023,"Lévis, Ville, Quebec","2425213","New construction","Row",4704900
2023,"Lévis, Ville, Quebec","2425213","New construction","Single",44645100
2023,"Lévis, Ville, Quebec","2425213","Renovations","Apartment",75769600
2023,"Lévis, Ville, Quebec","2425213","Renovations","Single",235332500
2023,"Lévis, Ville, Quebec","2425213","Renovations","Small project",30197300
2023,"Macamic, Ville, Quebec","2487058","New construction","Single",1126100
2023,"Macamic, Ville, Quebec","2487058","Renovations","Apartment",1247200
2023,"Macamic, Ville, Quebec","2487058","Renovations","Single",7301500
2023,"Macamic, Ville, Quebec","2487058","Renovations","Small project",722200
2023,"Macdonald, Meredith and Aberdeen Additional, Township, Ontario","3557051","New construction","Cottage",175900
2023,"Macdonald, Meredith and Aberdeen Additional, Township, Ontario","3557051","New construction","Single",1183600
2023,"Macdonald, Meredith and Aberdeen Additional, Township, Ontario","3557051","Renovations","Apartment",34000
2023,"Macdonald, Meredith and Aberdeen Additional, Township, Ontario","3557051","Renovations","Cottage",220500
2023,"Macdonald, Meredith and Aberdeen Additional, Township, Ontario","3557051","Renovations","Single",3787700
2023,"Macdonald, Meredith and Aberdeen Additional, Township, Ontario","3557051","Renovations","Small project",252500
2023,"Macdonald, Rural municipality, Manitoba","4610035","New construction","Single",21315600
2023,"Macdonald, Rural municipality, Manitoba","4610035","Renovations","Apartment",12590000
2023,"Macdonald, Rural municipality, Manitoba","4610035","Renovations","Single",45151700
2023,"Macdonald, Rural municipality, Manitoba","4610035","Renovations","Small project",1507300
2023,"Machar, Township, Ontario","3549054","New construction","Cottage",567600
2023,"Machar, Township, Ontario","3549054","New construction","Single",3498000
2023,"Machar, Township, Ontario","3549054","Renovations","Cottage",1014700
2023,"Machar, Township, Ontario","3549054","Renovations","Single",15078800
2023,"Machar, Township, Ontario","3549054","Renovations","Small project",127200
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","New construction","Apartment",9934600
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","New construction","Cottage",103300
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","New construction","Mobile",857200
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","New construction","Single",16509300
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","Renovations","Apartment",528900
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","Renovations","Mobile",327900
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","Renovations","Single",17252600
2023,"Mackenzie County, Specialized municipality, Alberta","4817095","Renovations","Small project",234000
2023,"Mackenzie, District municipality, British Columbia","5953033","Renovations","Single",7203500
2023,"Mackenzie, District municipality, British Columbia","5953033","Renovations","Small project",94800
2023,"Madawaska Valley, Township, Ontario","3547030","New construction","Cottage",14200
2023,"Madawaska Valley, Township, Ontario","3547030","New construction","Duplex",456800
2023,"Madawaska Valley, Township, Ontario","3547030","New construction","Mobile",56200
2023,"Madawaska Valley, Township, Ontario","3547030","New construction","Single",9016700
2023,"Madawaska Valley, Township, Ontario","3547030","Renovations","Cottage",1839300
2023,"Madawaska Valley, Township, Ontario","3547030","Renovations","Single",9350100
2023,"Madawaska Valley, Township, Ontario","3547030","Renovations","Small project",715300
2023,"Madoc, Township, Ontario","3512036","New construction","Single",4574900
2023,"Madoc, Township, Ontario","3512036","Renovations","Single",1612300
2023,"Madoc, Township, Ontario","3512036","Renovations","Small project",165400
2023,"Magnetawan, Municipality, Ontario","3549043","New construction","Cottage",3797800
2023,"Magnetawan, Municipality, Ontario","3549043","New construction","Single",3087200
2023,"Magnetawan, Municipality, Ontario","3549043","Renovations","Cottage",11706700
